index,class,time,state,score,title_ID,method,memory,timeconsume,student_ID,major,knowledge
7727,Class3,2024/12/19 1:07,Absolutely_Error,0,Question_hZ5wXofebmTlzKB1jNcP,Method_Cj9Ya2R7fZd6xs1q5mNQ,316,2,1397545fbe9882e5cd42,J87654,b3C9s
7728,Class3,2024/12/19 0:39,Absolutely_Correct,3,Question_xqlJkmRaP0otZcX4fK3W,Method_gj1NLb4Jn7URf9K2kQPd,320,3,1397545fbe9882e5cd42,J87654,g7R2j
7729,Class3,2024/12/19 0:39,Absolutely_Error,0,Question_xqlJkmRaP0otZcX4fK3W,Method_m8vwGkEZc3TSW2xqYUoR,196,3,1397545fbe9882e5cd42,J87654,g7R2j
7730,Class3,2024/12/19 0:39,Absolutely_Correct,3,Question_xqlJkmRaP0otZcX4fK3W,Method_BXr9AIsPQhwNvyGdZL57,312,3,1397545fbe9882e5cd42,J87654,g7R2j
7731,Class3,2024/12/19 0:38,Absolutely_Error,0,Question_xqlJkmRaP0otZcX4fK3W,Method_Cj9Ya2R7fZd6xs1q5mNQ,320,3,1397545fbe9882e5cd42,J87654,g7R2j
7732,Class3,2024/12/19 0:29,Error4,0,Question_xqlJkmRaP0otZcX4fK3W,Method_m8vwGkEZc3TSW2xqYUoR,8504,8,1397545fbe9882e5cd42,J87654,g7R2j
7733,Class3,2024/12/18 23:14,Absolutely_Error,0,Question_EhVPdmlB31M8WKGqL0wc,Method_5Q4KoXthUuYz3bvrTDFm,344,3,75097aa30e9373a612c7,J78901,y9W5d
7734,Class3,2024/12/18 23:13,Absolutely_Error,0,Question_EhVPdmlB31M8WKGqL0wc,Method_gj1NLb4Jn7URf9K2kQPd,324,3,75097aa30e9373a612c7,J78901,y9W5d
7735,Class3,2024/12/18 20:27,Error1,0,Question_xqlJkmRaP0otZcX4fK3W,Method_Cj9Ya2R7fZd6xs1q5mNQ,0,4,011d454f199c123d44ad,J57489,g7R2j
7736,Class3,2024/12/18 20:25,Error1,0,Question_xqlJkmRaP0otZcX4fK3W,Method_m8vwGkEZc3TSW2xqYUoR,0,1,011d454f199c123d44ad,J57489,g7R2j
7737,Class3,2024/12/18 20:25,Error1,0,Question_xqlJkmRaP0otZcX4fK3W,Method_m8vwGkEZc3TSW2xqYUoR,0,5,011d454f199c123d44ad,J57489,g7R2j
7738,Class3,2024/12/18 19:43,Absolutely_Correct,1,Question_VgKw8PjY1FR6cm2QI9XW,Method_Cj9Ya2R7fZd6xs1q5mNQ,348,2,b8290aea71e7a5421a02,J57489,r8S3g
7739,Class3,2024/12/18 19:43,Absolutely_Correct,1,Question_VgKw8PjY1FR6cm2QI9XW,Method_m8vwGkEZc3TSW2xqYUoR,320,3,b8290aea71e7a5421a02,J57489,r8S3g
7740,Class3,2024/12/18 19:11,Absolutely_Correct,3,Question_X3wF8QlTyi4mZkDp9Kae,Method_gj1NLb4Jn7URf9K2kQPd,488,2,2ccfa5f79c8b61e465d4,J78901,g7R2j
7741,Class3,2024/12/18 18:49,Absolutely_Correct,3,Question_5fgqjSBwTPG7KUV3it6O,Method_m8vwGkEZc3TSW2xqYUoR,348,3,2ccfa5f79c8b61e465d4,J78901,g7R2j
7742,Class3,2024/12/18 18:46,Absolutely_Correct,3,Question_5fgqjSBwTPG7KUV3it6O,Method_5Q4KoXthUuYz3bvrTDFm,360,3,2ccfa5f79c8b61e465d4,J78901,g7R2j
7743,Class3,2024/12/18 18:45,Partially_Correct,1,Question_5fgqjSBwTPG7KUV3it6O,Method_Cj9Ya2R7fZd6xs1q5mNQ,308,3,2ccfa5f79c8b61e465d4,J78901,g7R2j
7744,Class3,2024/12/18 18:45,Partially_Correct,1,Question_5fgqjSBwTPG7KUV3it6O,Method_gj1NLb4Jn7URf9K2kQPd,348,3,2ccfa5f79c8b61e465d4,J78901,g7R2j
7745,Class3,2024/12/18 18:44,Absolutely_Error,0,Question_5fgqjSBwTPG7KUV3it6O,Method_BXr9AIsPQhwNvyGdZL57,312,3,2ccfa5f79c8b61e465d4,J78901,g7R2j
7746,Class3,2024/12/18 18:44,Absolutely_Error,0,Question_5fgqjSBwTPG7KUV3it6O,Method_gj1NLb4Jn7URf9K2kQPd,512,2,2ccfa5f79c8b61e465d4,J78901,g7R2j
7747,Class3,2024/12/18 18:43,Partially_Correct,1,Question_5fgqjSBwTPG7KUV3it6O,Method_BXr9AIsPQhwNvyGdZL57,360,4,2ccfa5f79c8b61e465d4,J78901,g7R2j
7748,Class3,2024/12/18 18:42,Partially_Correct,1,Question_5fgqjSBwTPG7KUV3it6O,Method_Cj9Ya2R7fZd6xs1q5mNQ,324,2,2ccfa5f79c8b61e465d4,J78901,g7R2j
7749,Class3,2024/12/18 18:40,Partially_Correct,1,Question_5fgqjSBwTPG7KUV3it6O,Method_5Q4KoXthUuYz3bvrTDFm,348,2,2ccfa5f79c8b61e465d4,J78901,g7R2j
7750,Class3,2024/12/18 13:40,Absolutely_Correct,3,Question_5fgqjSBwTPG7KUV3it6O,Method_Cj9Ya2R7fZd6xs1q5mNQ,352,2,2ccfa5f79c8b61e465d4,J78901,g7R2j
7751,Class3,2024/12/18 13:40,Partially_Correct,1,Question_5fgqjSBwTPG7KUV3it6O,Method_m8vwGkEZc3TSW2xqYUoR,324,2,2ccfa5f79c8b61e465d4,J78901,g7R2j
7752,Class3,2024/12/18 13:39,Partially_Correct,1,Question_5fgqjSBwTPG7KUV3it6O,Method_5Q4KoXthUuYz3bvrTDFm,312,2,2ccfa5f79c8b61e465d4,J78901,g7R2j
7753,Class3,2024/12/18 13:33,Partially_Correct,1,Question_5fgqjSBwTPG7KUV3it6O,Method_Cj9Ya2R7fZd6xs1q5mNQ,324,2,2ccfa5f79c8b61e465d4,J78901,g7R2j
7754,Class3,2024/12/18 13:30,Partially_Correct,1,Question_5fgqjSBwTPG7KUV3it6O,Method_5Q4KoXthUuYz3bvrTDFm,200,2,2ccfa5f79c8b61e465d4,J78901,g7R2j
7755,Class3,2024/12/17 23:21,Partially_Correct,1,Question_Az73sM0rHfWVKuc4X2kL,Method_Cj9Ya2R7fZd6xs1q5mNQ,200,2,a55511198784610bf30b,J57489,y9W5d
7756,Class3,2024/12/17 20:12,Absolutely_Correct,3,Question_Ou3f2Wt9BqExm5DpN7Zk,Method_gj1NLb4Jn7URf9K2kQPd,328,3,a55511198784610bf30b,J57489,y9W5d
7757,Class3,2024/12/17 20:01,Absolutely_Correct,3,Question_UXqN1F7G3Sbldz02vZne,Method_BXr9AIsPQhwNvyGdZL57,328,3,a55511198784610bf30b,J57489,y9W5d
7758,Class3,2024/12/17 19:59,Partially_Correct,2,Question_UXqN1F7G3Sbldz02vZne,Method_gj1NLb4Jn7URf9K2kQPd,476,3,a55511198784610bf30b,J57489,y9W5d
7759,Class3,2024/12/17 19:51,Absolutely_Correct,3,Question_x2Fy7rZ3SwYl9jMQkpOD,Method_Cj9Ya2R7fZd6xs1q5mNQ,348,3,a55511198784610bf30b,J57489,y9W5d
7759,Class3,2024/12/17 19:51,Absolutely_Correct,3,Question_x2Fy7rZ3SwYl9jMQkpOD,Method_Cj9Ya2R7fZd6xs1q5mNQ,348,3,a55511198784610bf30b,J57489,s8Y2f
7760,Class3,2024/12/17 12:13,Error1,0,Question_bumGRTJ0c8p4v5D6eHZa,Method_BXr9AIsPQhwNvyGdZL57,0,2,3fee5c27236cbb682727,J23517,b3C9s
7761,Class3,2024/12/17 12:13,Error1,0,Question_bumGRTJ0c8p4v5D6eHZa,Method_5Q4KoXthUuYz3bvrTDFm,0,3,3fee5c27236cbb682727,J23517,b3C9s
7762,Class3,2024/12/17 12:12,Absolutely_Error,0,Question_bumGRTJ0c8p4v5D6eHZa,Method_Cj9Ya2R7fZd6xs1q5mNQ,320,2,3fee5c27236cbb682727,J23517,b3C9s
7763,Class3,2024/12/17 11:38,Absolutely_Correct,2,Question_s6VmP1G4UbEQWRYHK9Fd,Method_5Q4KoXthUuYz3bvrTDFm,316,2,4c90f16c0fcd85d3de25,J23517,t5V9e
7764,Class3,2024/12/17 11:37,Partially_Correct,1,Question_s6VmP1G4UbEQWRYHK9Fd,Method_5Q4KoXthUuYz3bvrTDFm,364,3,4c90f16c0fcd85d3de25,J23517,t5V9e
7765,Class3,2024/12/17 11:32,Partially_Correct,1,Question_s6VmP1G4UbEQWRYHK9Fd,Method_gj1NLb4Jn7URf9K2kQPd,348,2,4c90f16c0fcd85d3de25,J23517,t5V9e
7766,Class3,2024/12/17 11:32,Error1,0,Question_s6VmP1G4UbEQWRYHK9Fd,Method_gj1NLb4Jn7URf9K2kQPd,0,4,4c90f16c0fcd85d3de25,J23517,t5V9e
7767,Class3,2024/12/17 11:25,Error4,0,Question_s6VmP1G4UbEQWRYHK9Fd,Method_m8vwGkEZc3TSW2xqYUoR,476,3,4c90f16c0fcd85d3de25,J23517,t5V9e
7768,Class3,2024/12/17 11:14,Error4,0,Question_s6VmP1G4UbEQWRYHK9Fd,Method_Cj9Ya2R7fZd6xs1q5mNQ,604,4,4c90f16c0fcd85d3de25,J23517,t5V9e
7769,Class3,2024/12/17 11:13,Partially_Correct,1,Question_s6VmP1G4UbEQWRYHK9Fd,Method_gj1NLb4Jn7URf9K2kQPd,184,3,4c90f16c0fcd85d3de25,J23517,t5V9e
7770,Class3,2024/12/17 11:11,Error4,0,Question_s6VmP1G4UbEQWRYHK9Fd,Method_m8vwGkEZc3TSW2xqYUoR,512,3,4c90f16c0fcd85d3de25,J23517,t5V9e
7771,Class3,2024/12/17 11:10,Error4,0,Question_s6VmP1G4UbEQWRYHK9Fd,Method_5Q4KoXthUuYz3bvrTDFm,440,3,4c90f16c0fcd85d3de25,J23517,t5V9e
7772,Class3,2024/12/17 11:06,Error1,0,Question_s6VmP1G4UbEQWRYHK9Fd,Method_m8vwGkEZc3TSW2xqYUoR,0,5,4c90f16c0fcd85d3de25,J23517,t5V9e
7773,Class3,2024/12/17 11:05,Error1,0,Question_s6VmP1G4UbEQWRYHK9Fd,Method_m8vwGkEZc3TSW2xqYUoR,0,5,4c90f16c0fcd85d3de25,J23517,t5V9e
7774,Class3,2024/12/17 10:30,Partially_Correct,2,Question_5fgqjSBwTPG7KUV3it6O,Method_5Q4KoXthUuYz3bvrTDFm,344,3,4c90f16c0fcd85d3de25,J23517,g7R2j
7775,Class3,2024/12/16 22:15,Absolutely_Correct,3,Question_X3wF8QlTyi4mZkDp9Kae,Method_5Q4KoXthUuYz3bvrTDFm,472,3,75097aa30e9373a612c7,J78901,g7R2j
7776,Class3,2024/12/16 21:29,Absolutely_Correct,4,Question_FNg8X9v5zcbB1tQrxHR3,Method_BXr9AIsPQhwNvyGdZL57,324,3,0f160cd19890b97092b9,J87654,b3C9s
7777,Class3,2024/12/16 21:27,Partially_Correct,2,Question_FNg8X9v5zcbB1tQrxHR3,Method_Cj9Ya2R7fZd6xs1q5mNQ,352,2,0f160cd19890b97092b9,J87654,b3C9s
7778,Class3,2024/12/16 21:25,Partially_Correct,2,Question_FNg8X9v5zcbB1tQrxHR3,Method_m8vwGkEZc3TSW2xqYUoR,324,4,0f160cd19890b97092b9,J87654,b3C9s
7779,Class3,2024/12/16 21:23,Partially_Correct,2,Question_FNg8X9v5zcbB1tQrxHR3,Method_BXr9AIsPQhwNvyGdZL57,352,2,0f160cd19890b97092b9,J87654,b3C9s
7780,Class3,2024/12/16 21:21,Error3,0,Question_FNg8X9v5zcbB1tQrxHR3,Method_5Q4KoXthUuYz3bvrTDFm,348,2,0f160cd19890b97092b9,J87654,b3C9s
7781,Class3,2024/12/16 21:16,Absolutely_Error,0,Question_FNg8X9v5zcbB1tQrxHR3,Method_gj1NLb4Jn7URf9K2kQPd,324,3,0f160cd19890b97092b9,J87654,b3C9s
7782,Class3,2024/12/16 21:06,Absolutely_Error,0,Question_FNg8X9v5zcbB1tQrxHR3,Method_Cj9Ya2R7fZd6xs1q5mNQ,320,3,0f160cd19890b97092b9,J87654,b3C9s
7783,Class3,2024/12/16 20:40,Absolutely_Correct,3,Question_hZ5wXofebmTlzKB1jNcP,Method_m8vwGkEZc3TSW2xqYUoR,328,3,0f160cd19890b97092b9,J87654,b3C9s
7784,Class3,2024/12/16 20:16,Absolutely_Error,0,Question_hZ5wXofebmTlzKB1jNcP,Method_Cj9Ya2R7fZd6xs1q5mNQ,316,3,0f160cd19890b97092b9,J87654,b3C9s
7785,Class3,2024/12/16 19:51,Absolutely_Correct,3,Question_bumGRTJ0c8p4v5D6eHZa,Method_m8vwGkEZc3TSW2xqYUoR,472,4,0f160cd19890b97092b9,J87654,b3C9s
7786,Class3,2024/12/16 19:38,Error1,0,Question_hZ5wXofebmTlzKB1jNcP,Method_gj1NLb4Jn7URf9K2kQPd,0,1,75097aa30e9373a612c7,J78901,b3C9s
7787,Class3,2024/12/16 19:20,Absolutely_Correct,3,Question_xqlJkmRaP0otZcX4fK3W,Method_m8vwGkEZc3TSW2xqYUoR,468,2,0f160cd19890b97092b9,J87654,g7R2j
7788,Class3,2024/12/16 18:45,Absolutely_Correct,3,Question_YWXHr4G6Cl7bEm9iF2kQ,Method_5Q4KoXthUuYz3bvrTDFm,332,5,0f160cd19890b97092b9,J87654,g7R2j
7789,Class3,2024/12/16 18:43,Error1,0,Question_xqlJkmRaP0otZcX4fK3W,Method_m8vwGkEZc3TSW2xqYUoR,0,3,011d454f199c123d44ad,J57489,g7R2j
7790,Class3,2024/12/16 18:42,Partially_Correct,2,Question_YWXHr4G6Cl7bEm9iF2kQ,Method_Cj9Ya2R7fZd6xs1q5mNQ,352,2,0f160cd19890b97092b9,J87654,g7R2j
7791,Class3,2024/12/16 18:38,Error1,0,Question_xqlJkmRaP0otZcX4fK3W,Method_m8vwGkEZc3TSW2xqYUoR,0,1,011d454f199c123d44ad,J57489,g7R2j
7792,Class3,2024/12/16 18:38,Error1,0,Question_xqlJkmRaP0otZcX4fK3W,Method_m8vwGkEZc3TSW2xqYUoR,0,4,011d454f199c123d44ad,J57489,g7R2j
7793,Class3,2024/12/16 18:19,Absolutely_Correct,3,Question_Az73sM0rHfWVKuc4X2kL,Method_5Q4KoXthUuYz3bvrTDFm,328,3,75097aa30e9373a612c7,J78901,y9W5d
7794,Class3,2024/12/16 18:15,Absolutely_Error,0,Question_Az73sM0rHfWVKuc4X2kL,Method_gj1NLb4Jn7URf9K2kQPd,488,3,75097aa30e9373a612c7,J78901,y9W5d
7795,Class3,2024/12/16 18:04,Error1,0,Question_Az73sM0rHfWVKuc4X2kL,Method_gj1NLb4Jn7URf9K2kQPd,0,4,75097aa30e9373a612c7,J78901,y9W5d
7796,Class3,2024/12/16 17:59,Absolutely_Error,0,Question_Az73sM0rHfWVKuc4X2kL,Method_5Q4KoXthUuYz3bvrTDFm,344,3,75097aa30e9373a612c7,J78901,y9W5d
7797,Class3,2024/12/16 17:58,Absolutely_Error,0,Question_Az73sM0rHfWVKuc4X2kL,Method_Cj9Ya2R7fZd6xs1q5mNQ,348,3,75097aa30e9373a612c7,J78901,y9W5d
7798,Class3,2024/12/16 17:57,Absolutely_Error,0,Question_Az73sM0rHfWVKuc4X2kL,Method_BXr9AIsPQhwNvyGdZL57,348,3,75097aa30e9373a612c7,J78901,y9W5d
7799,Class3,2024/12/16 17:56,Absolutely_Error,0,Question_Az73sM0rHfWVKuc4X2kL,Method_5Q4KoXthUuYz3bvrTDFm,472,2,75097aa30e9373a612c7,J78901,y9W5d
7800,Class3,2024/12/16 17:26,Error1,0,Question_xqlJkmRaP0otZcX4fK3W,Method_gj1NLb4Jn7URf9K2kQPd,0,5,011d454f199c123d44ad,J57489,g7R2j
7801,Class3,2024/12/16 17:25,Error1,0,Question_xqlJkmRaP0otZcX4fK3W,Method_BXr9AIsPQhwNvyGdZL57,0,3,011d454f199c123d44ad,J57489,g7R2j
7802,Class3,2024/12/16 17:24,Error1,0,Question_xqlJkmRaP0otZcX4fK3W,Method_gj1NLb4Jn7URf9K2kQPd,0,4,011d454f199c123d44ad,J57489,g7R2j
7803,Class3,2024/12/16 17:20,Absolutely_Correct,3,Question_Ou3f2Wt9BqExm5DpN7Zk,Method_Cj9Ya2R7fZd6xs1q5mNQ,476,2,011d454f199c123d44ad,J57489,y9W5d
7804,Class3,2024/12/16 17:18,Error1,0,Question_Ou3f2Wt9BqExm5DpN7Zk,Method_m8vwGkEZc3TSW2xqYUoR,0,5,011d454f199c123d44ad,J57489,y9W5d
7805,Class3,2024/12/16 17:18,Error1,0,Question_Ou3f2Wt9BqExm5DpN7Zk,Method_BXr9AIsPQhwNvyGdZL57,0,5,011d454f199c123d44ad,J57489,y9W5d
7806,Class3,2024/12/16 17:14,Absolutely_Correct,3,Question_x2Fy7rZ3SwYl9jMQkpOD,Method_BXr9AIsPQhwNvyGdZL57,332,3,011d454f199c123d44ad,J57489,y9W5d
7806,Class3,2024/12/16 17:14,Absolutely_Correct,3,Question_x2Fy7rZ3SwYl9jMQkpOD,Method_BXr9AIsPQhwNvyGdZL57,332,3,011d454f199c123d44ad,J57489,s8Y2f
7807,Class3,2024/12/16 17:13,Absolutely_Error,0,Question_x2Fy7rZ3SwYl9jMQkpOD,Method_gj1NLb4Jn7URf9K2kQPd,320,4,011d454f199c123d44ad,J57489,y9W5d
7807,Class3,2024/12/16 17:13,Absolutely_Error,0,Question_x2Fy7rZ3SwYl9jMQkpOD,Method_gj1NLb4Jn7URf9K2kQPd,320,4,011d454f199c123d44ad,J57489,s8Y2f
7808,Class3,2024/12/16 17:11,Absolutely_Error,0,Question_YWXHr4G6Cl7bEm9iF2kQ,Method_Cj9Ya2R7fZd6xs1q5mNQ,328,3,0f160cd19890b97092b9,J87654,g7R2j
7809,Class3,2024/12/16 17:08,Absolutely_Error,0,Question_YWXHr4G6Cl7bEm9iF2kQ,Method_5Q4KoXthUuYz3bvrTDFm,308,3,0f160cd19890b97092b9,J87654,g7R2j
7810,Class3,2024/12/16 17:07,Absolutely_Error,0,Question_Az73sM0rHfWVKuc4X2kL,Method_Cj9Ya2R7fZd6xs1q5mNQ,200,2,75097aa30e9373a612c7,J78901,y9W5d
7811,Class3,2024/12/16 16:38,Error1,0,Question_x2Fy7rZ3SwYl9jMQkpOD,Method_BXr9AIsPQhwNvyGdZL57,0,5,011d454f199c123d44ad,J57489,y9W5d
7811,Class3,2024/12/16 16:38,Error1,0,Question_x2Fy7rZ3SwYl9jMQkpOD,Method_BXr9AIsPQhwNvyGdZL57,0,5,011d454f199c123d44ad,J57489,s8Y2f
7812,Class3,2024/12/16 16:37,Error1,0,Question_x2Fy7rZ3SwYl9jMQkpOD,Method_5Q4KoXthUuYz3bvrTDFm,0,2,011d454f199c123d44ad,J57489,y9W5d
7812,Class3,2024/12/16 16:37,Error1,0,Question_x2Fy7rZ3SwYl9jMQkpOD,Method_5Q4KoXthUuYz3bvrTDFm,0,2,011d454f199c123d44ad,J57489,s8Y2f
7813,Class3,2024/12/16 16:37,Error1,0,Question_x2Fy7rZ3SwYl9jMQkpOD,Method_5Q4KoXthUuYz3bvrTDFm,0,4,011d454f199c123d44ad,J57489,y9W5d
7813,Class3,2024/12/16 16:37,Error1,0,Question_x2Fy7rZ3SwYl9jMQkpOD,Method_5Q4KoXthUuYz3bvrTDFm,0,4,011d454f199c123d44ad,J57489,s8Y2f
7814,Class3,2024/12/16 16:35,Error1,0,Question_x2Fy7rZ3SwYl9jMQkpOD,Method_m8vwGkEZc3TSW2xqYUoR,0,2,011d454f199c123d44ad,J57489,y9W5d
7814,Class3,2024/12/16 16:35,Error1,0,Question_x2Fy7rZ3SwYl9jMQkpOD,Method_m8vwGkEZc3TSW2xqYUoR,0,2,011d454f199c123d44ad,J57489,s8Y2f
7815,Class3,2024/12/16 16:29,Absolutely_Correct,4,Question_FNg8X9v5zcbB1tQrxHR3,Method_BXr9AIsPQhwNvyGdZL57,316,2,011d454f199c123d44ad,J57489,b3C9s
7816,Class3,2024/12/16 16:29,Error1,0,Question_FNg8X9v5zcbB1tQrxHR3,Method_gj1NLb4Jn7URf9K2kQPd,0,4,011d454f199c123d44ad,J57489,b3C9s
7817,Class3,2024/12/16 16:28,Error1,0,Question_FNg8X9v5zcbB1tQrxHR3,Method_m8vwGkEZc3TSW2xqYUoR,0,3,011d454f199c123d44ad,J57489,b3C9s
7818,Class3,2024/12/16 16:27,Error1,0,Question_FNg8X9v5zcbB1tQrxHR3,Method_BXr9AIsPQhwNvyGdZL57,0,5,011d454f199c123d44ad,J57489,b3C9s
7819,Class3,2024/12/16 16:16,Absolutely_Correct,3,Question_hZ5wXofebmTlzKB1jNcP,Method_5Q4KoXthUuYz3bvrTDFm,312,3,011d454f199c123d44ad,J57489,b3C9s
7820,Class3,2024/12/16 16:15,Absolutely_Error,0,Question_hZ5wXofebmTlzKB1jNcP,Method_Cj9Ya2R7fZd6xs1q5mNQ,328,3,011d454f199c123d44ad,J57489,b3C9s
7821,Class3,2024/12/16 15:10,Error1,0,Question_Mh4CZIsrEfxkP1wXtOYV,Method_5Q4KoXthUuYz3bvrTDFm,0,4,93c2f240de504736b8d0,J57489,y9W5d
7822,Class3,2024/12/16 15:10,Error1,0,Question_Mh4CZIsrEfxkP1wXtOYV,Method_gj1NLb4Jn7URf9K2kQPd,0,4,93c2f240de504736b8d0,J57489,y9W5d
7823,Class3,2024/12/16 14:51,Absolutely_Correct,3,Question_bumGRTJ0c8p4v5D6eHZa,Method_BXr9AIsPQhwNvyGdZL57,196,3,011d454f199c123d44ad,J57489,b3C9s
7824,Class3,2024/12/16 14:51,Error2,0,Question_bumGRTJ0c8p4v5D6eHZa,Method_Cj9Ya2R7fZd6xs1q5mNQ,344,3,011d454f199c123d44ad,J57489,b3C9s
7825,Class3,2024/12/16 14:50,Error3,0,Question_bumGRTJ0c8p4v5D6eHZa,Method_BXr9AIsPQhwNvyGdZL57,332,3,011d454f199c123d44ad,J57489,b3C9s
7826,Class3,2024/12/16 14:45,Absolutely_Correct,3,Question_bumGRTJ0c8p4v5D6eHZa,Method_5Q4KoXthUuYz3bvrTDFm,348,2,1629f353a742f6a73251,J87654,b3C9s
7827,Class3,2024/12/16 14:45,Absolutely_Correct,3,Question_bumGRTJ0c8p4v5D6eHZa,Method_gj1NLb4Jn7URf9K2kQPd,460,2,1629f353a742f6a73251,J87654,b3C9s
7828,Class3,2024/12/16 14:42,Error1,0,Question_xqlJkmRaP0otZcX4fK3W,Method_gj1NLb4Jn7URf9K2kQPd,0,5,011d454f199c123d44ad,J57489,g7R2j
7829,Class3,2024/12/16 14:31,Absolutely_Correct,3,Question_YWXHr4G6Cl7bEm9iF2kQ,Method_m8vwGkEZc3TSW2xqYUoR,324,3,011d454f199c123d44ad,J57489,g7R2j
7830,Class3,2024/12/16 14:30,Error1,0,Question_YWXHr4G6Cl7bEm9iF2kQ,Method_BXr9AIsPQhwNvyGdZL57,0,3,011d454f199c123d44ad,J57489,g7R2j
7831,Class3,2024/12/16 14:30,Error1,0,Question_YWXHr4G6Cl7bEm9iF2kQ,Method_m8vwGkEZc3TSW2xqYUoR,0,3,011d454f199c123d44ad,J57489,g7R2j
7832,Class3,2024/12/16 14:26,Error1,0,Question_lU2wvHSZq7m43xiVroBc,Method_gj1NLb4Jn7URf9K2kQPd,0,2,93c2f240de504736b8d0,J57489,y9W5d
7832,Class3,2024/12/16 14:26,Error1,0,Question_lU2wvHSZq7m43xiVroBc,Method_gj1NLb4Jn7URf9K2kQPd,0,2,93c2f240de504736b8d0,J57489,k4W1c
7833,Class3,2024/12/16 14:26,Error1,0,Question_lU2wvHSZq7m43xiVroBc,Method_gj1NLb4Jn7URf9K2kQPd,0,3,93c2f240de504736b8d0,J57489,y9W5d
7833,Class3,2024/12/16 14:26,Error1,0,Question_lU2wvHSZq7m43xiVroBc,Method_gj1NLb4Jn7URf9K2kQPd,0,3,93c2f240de504736b8d0,J57489,k4W1c
7834,Class3,2024/12/16 14:21,Absolutely_Correct,3,Question_X3wF8QlTyi4mZkDp9Kae,Method_m8vwGkEZc3TSW2xqYUoR,472,4,011d454f199c123d44ad,J57489,g7R2j
7835,Class3,2024/12/16 14:15,Absolutely_Correct,3,Question_5fgqjSBwTPG7KUV3it6O,Method_gj1NLb4Jn7URf9K2kQPd,328,3,011d454f199c123d44ad,J57489,g7R2j
7836,Class3,2024/12/16 14:13,Error1,0,Question_5fgqjSBwTPG7KUV3it6O,Method_5Q4KoXthUuYz3bvrTDFm,0,4,011d454f199c123d44ad,J57489,g7R2j
7837,Class3,2024/12/16 14:08,Partially_Correct,1,Question_5fgqjSBwTPG7KUV3it6O,Method_Cj9Ya2R7fZd6xs1q5mNQ,344,2,011d454f199c123d44ad,J57489,g7R2j
7838,Class3,2024/12/16 14:07,Partially_Correct,1,Question_5fgqjSBwTPG7KUV3it6O,Method_m8vwGkEZc3TSW2xqYUoR,348,2,011d454f199c123d44ad,J57489,g7R2j
7839,Class3,2024/12/16 14:06,Absolutely_Error,0,Question_5fgqjSBwTPG7KUV3it6O,Method_Cj9Ya2R7fZd6xs1q5mNQ,340,3,011d454f199c123d44ad,J57489,g7R2j
7840,Class3,2024/12/16 14:04,Absolutely_Error,0,Question_5fgqjSBwTPG7KUV3it6O,Method_gj1NLb4Jn7URf9K2kQPd,324,3,011d454f199c123d44ad,J57489,g7R2j
7841,Class3,2024/12/16 14:04,Error1,0,Question_5fgqjSBwTPG7KUV3it6O,Method_Cj9Ya2R7fZd6xs1q5mNQ,0,2,011d454f199c123d44ad,J57489,g7R2j
7842,Class3,2024/12/16 14:00,Absolutely_Correct,3,Question_oCjnFLbIs4Uxwek9rBpu,Method_BXr9AIsPQhwNvyGdZL57,184,3,011d454f199c123d44ad,J57489,g7R2j
7842,Class3,2024/12/16 14:00,Absolutely_Correct,3,Question_oCjnFLbIs4Uxwek9rBpu,Method_BXr9AIsPQhwNvyGdZL57,184,3,011d454f199c123d44ad,J57489,m3D1v
7843,Class3,2024/12/15 23:24,Error1,0,Question_hZ5wXofebmTlzKB1jNcP,Method_gj1NLb4Jn7URf9K2kQPd,0,2,3fee5c27236cbb682727,J23517,b3C9s
7844,Class3,2024/12/15 23:24,Error1,0,Question_hZ5wXofebmTlzKB1jNcP,Method_BXr9AIsPQhwNvyGdZL57,0,4,3fee5c27236cbb682727,J23517,b3C9s
7845,Class3,2024/12/15 23:19,Error1,0,Question_FNg8X9v5zcbB1tQrxHR3,Method_5Q4KoXthUuYz3bvrTDFm,0,3,3fee5c27236cbb682727,J23517,b3C9s
7846,Class3,2024/12/15 23:18,Error1,0,Question_FNg8X9v5zcbB1tQrxHR3,Method_BXr9AIsPQhwNvyGdZL57,0,5,3fee5c27236cbb682727,J23517,b3C9s
7847,Class3,2024/12/15 23:16,Error1,0,Question_FNg8X9v5zcbB1tQrxHR3,Method_5Q4KoXthUuYz3bvrTDFm,0,2,3fee5c27236cbb682727,J23517,b3C9s
7848,Class3,2024/12/15 23:13,Absolutely_Correct,4,Question_FNg8X9v5zcbB1tQrxHR3,Method_m8vwGkEZc3TSW2xqYUoR,352,3,3fee5c27236cbb682727,J23517,b3C9s
7849,Class3,2024/12/15 21:55,Absolutely_Correct,3,Question_X3wF8QlTyi4mZkDp9Kae,Method_Cj9Ya2R7fZd6xs1q5mNQ,308,3,0f160cd19890b97092b9,J87654,g7R2j
7850,Class3,2024/12/15 21:54,Absolutely_Correct,3,Question_X3wF8QlTyi4mZkDp9Kae,Method_BXr9AIsPQhwNvyGdZL57,484,2,8fb30cb5c7ad360c995f,J40192,g7R2j
7851,Class3,2024/12/15 21:52,Error5,0,Question_X3wF8QlTyi4mZkDp9Kae,Method_5Q4KoXthUuYz3bvrTDFm,0,--,0f160cd19890b97092b9,J87654,g7R2j
